,index,var_0,var_1,var_2,err_mean,ex_time,peak_mem_used
1980,7663.0,18.0,26.0,46.0,36.17090610089028,23.00870513916016,7.315134
1981,295.0,6.0,9.0,48.0,12.589120255499552,22.78868055343628,7.312609
1982,3161.0,30.0,31.0,51.0,43.101299557175,23.71033501625061,7.33212
1983,2580.0,34.0,20.0,11.0,14.104444023743136,23.0340256690979,4.989309
1984,3870.0,51.0,42.0,39.0,52.81626444128239,22.856385946273804,7.326862
1985,9210.0,8.0,50.0,15.0,19.640866867360007,23.313783407211304,6.144868
1986,4404.0,15.0,7.0,47.0,9.82427945526562,23.56360936164856,7.328868
1987,6952.0,9.0,11.0,9.0,11.147408136995145,23.393214225769043,4.417961
1988,648.0,17.0,14.0,13.0,16.452108204190555,24.393001317977905,5.567028
1989,1370.0,24.0,49.0,31.0,41.83122990311449,23.403982639312744,7.312277
1990,9855.0,44.0,23.0,38.0,32.02493351293859,23.28482341766357,7.331754
1991,6992.0,33.0,14.0,31.0,19.54972498394453,22.78135132789612,7.332108
1992,5532.0,8.0,27.0,42.0,37.552724976184905,23.17313575744629,7.331825
1993,9620.0,16.0,27.0,44.0,37.552720641965465,23.221353769302368,7.332076
1994,5708.0,8.0,37.0,32.0,43.19583637022023,22.973440885543823,7.331943
1995,4209.0,35.0,35.0,48.0,48.645101018791166,22.688637256622314,7.331958
1996,681.0,18.0,27.0,37.0,37.552588184148334,22.35316777229309,7.329175
1997,434.0,29.0,43.0,13.0,16.860735528341312,23.81522035598755,5.566512
1998,9309.0,15.0,39.0,37.0,49.96349658723502,23.830693006515503,7.326736
1999,4824.0,52.0,17.0,15.0,19.44130182412848,22.777240991592407,6.14476
2000,9761.0,20.0,21.0,43.0,29.249116832824665,22.951704502105716,7.331995
2001,3159.0,38.0,44.0,37.0,50.14297689650356,23.698620796203613,7.318967
2002,1489.0,5.0,35.0,29.0,39.0567729661028,23.43066954612732,7.329608
2003,2987.0,39.0,49.0,16.0,21.026374483565597,22.48785376548767,6.422329
2004,812.0,15.0,11.0,21.0,15.38375822972907,23.014647483825684,7.322955
2005,1882.0,25.0,38.0,19.0,25.19198753821291,23.102994441986084,7.178131
2006,9267.0,15.0,9.0,34.0,12.58912025902399,22.979806661605835,7.332071
2007,4936.0,33.0,31.0,51.0,43.101299557175,23.105385065078732,7.332119
2008,9935.0,30.0,27.0,43.0,37.55272053291775,22.513471364974976,7.31802
2009,1940.0,21.0,29.0,20.0,26.567191287155808,22.616698503494263,7.275578
2010,3296.0,15.0,40.0,15.0,19.640866867360007,23.26327848434448,6.144873
2011,3534.0,27.0,11.0,23.0,15.383906081764176,23.276294231414795,7.325899
2012,4525.0,42.0,21.0,38.0,29.249117537392824,23.127211093902588,7.332131
2013,3729.0,16.0,31.0,30.0,40.03568279018384,23.886492490768436,7.332104
2014,7015.0,37.0,15.0,29.0,20.92587522329819,25.049719095230103,7.332022
2015,1612.0,37.0,8.0,30.0,11.206898548263336,22.988924503326416,7.332036
2016,1181.0,12.0,11.0,43.0,15.383937856867682,23.39044952392578,7.331973
2017,1375.0,35.0,25.0,50.0,34.7743144831263,23.30396175384521,7.331921
