var_0,var_1,var_2,var_3,var_4,var_5,var_6,error
33,40,10,34,42,40,17,2.15307613789732e-06
14,17,49,22,8,28,51,39609.53594657593
4,50,16,52,46,52,50,1571694864.6934013
47,42,21,8,28,8,43,1594217210.7995338
48,36,22,14,11,18,25,4.6956215343636005e-08
19,16,31,28,38,14,43,8.083984516588238e-09
49,6,44,29,42,12,39,1.3765657729032383e-07
4,21,28,30,31,37,29,1571694864.6934013
15,25,47,31,34,30,5,0.008519696155857846
43,27,24,19,17,49,41,8.951395970670282e-11
52,43,4,6,26,47,50,0.9999499332944386
9,34,20,26,42,19,50,0.19864010430933074
36,46,24,19,4,22,29,1597183413.1738255
47,47,24,42,24,21,39,5.667408811107783e-13
27,24,33,4,21,14,11,0.00012927780203382503
48,6,30,9,32,15,15,0.19864010430933074
50,9,21,45,21,25,40,1.7900497924199965e-12
25,24,50,29,28,26,6,0.0019973611600166063
19,17,15,32,16,22,26,3.751426415038908e-09
45,27,44,23,40,49,26,2.533944323921388e-15
7,35,49,23,42,31,38,0.0001898046770565709
27,29,44,16,35,34,18,2.0120656950307615e-10
18,51,18,28,16,40,20,4.196505467893763e-10
34,27,44,34,21,29,39,3.224825340194819e-13
41,51,36,27,35,45,26,1.9647445444679437e-15
35,12,9,48,52,30,21,39636.5002653931
27,42,43,23,33,24,37,1.0657479761713794e-14
9,20,42,39,39,26,21,0.19864010430933074
6,47,17,31,18,51,27,0.990163491039716
52,23,47,45,8,45,40,39611.531391823904
26,35,41,29,44,18,46,3.415549995149638e-11
47,41,19,49,10,24,30,1.04929666637548e-07
20,41,7,35,44,44,45,1593682853.7258174
8,16,19,45,36,43,14,4.9431665409242336e-05
52,26,20,38,27,10,13,2.3372957414782676e-06
45,7,35,22,23,20,37,2.8239868802309955e-12
30,44,35,43,10,41,39,1.0308628635859025e-07
41,44,12,44,40,44,16,1.4357361260071588e-07
38,33,4,10,23,29,23,0.9999585671747923
27,37,9,21,48,23,8,39630.06836835003
32,46,24,5,27,39,21,2.1955488698138437e-05
30,50,4,5,16,22,29,0.9999499673173173
9,42,40,37,26,11,28,0.19864010430933074
32,8,50,48,13,8,22,1593686081.136872
39,36,25,47,7,24,20,1597776145.8448942
35,28,25,20,39,41,17,7.821653639123939e-10
33,12,50,31,32,18,9,3.6736612737580586e-05
43,34,28,52,39,30,12,7.419291600587058e-07
31,49,8,26,46,6,11,1591061718.9522357
7,45,17,20,15,27,15,0.0001898046770565709
16,40,19,45,31,23,33,8.356251846004708e-10
34,33,5,50,15,12,32,0.9902512681384378
39,48,11,19,16,51,6,0.0019973617338639436
37,6,46,9,51,52,36,0.19864010430933074
33,36,52,17,23,49,36,1.6284839856651006e-12
17,33,3,27,52,44,37,0.9999498972909644
12,46,25,36,4,4,16,0.999949908193315
10,18,41,20,18,47,5,0.03670990152468933
39,7,38,43,51,28,21,2.0857278440529153e-12
38,3,41,46,19,45,9,3.6545132934414314e-05
6,25,17,16,8,39,35,0.990163491039716
46,4,43,43,24,41,45,6.50331195971514e-11
29,51,3,14,43,30,26,0.999949896803418
7,5,47,4,11,8,30,1594475511.827139
30,11,33,38,45,14,34,7.976988282577656e-09
36,12,43,15,45,36,12,7.453564478097232e-07
46,30,28,5,46,8,21,1597088230.7903588
17,7,24,38,47,27,26,1.947681361984674e-10
14,11,4,32,45,6,28,0.9999498995928118
42,33,11,42,50,8,19,1593682488.9354527
51,6,13,30,37,31,5,0.008342215525305167
33,40,44,11,11,49,46,0.007709822839687313
21,7,10,20,40,51,37,2.172317326137088e-06
5,13,3,32,14,21,21,0.9999498772918838
52,13,25,18,13,7,31,1593686464.4435081
16,17,9,35,35,27,14,39633.71071751356
46,36,26,33,16,13,24,3.846144794999381e-08
46,10,16,30,35,42,9,3.673833923214183e-05
28,26,6,49,17,7,40,1593685370.6373334
10,34,41,3,23,14,24,0.01280382388107554
40,42,5,23,44,17,36,0.9902512681325845
14,39,44,46,16,5,14,0.990252213788107
32,24,36,11,33,48,38,0.007709822839687313
3,27,39,45,3,29,25,2542064920.4012628
19,28,43,21,19,3,18,0.9999498967919754
14,29,48,46,28,29,50,1.2652360951806346e-08
25,45,44,18,35,41,44,3.380730981819767e-13
43,15,4,6,3,7,14,0.9999499332944386
45,13,43,15,37,22,18,2.344359177504815e-10
49,45,31,27,34,12,23,1.3647209281358224e-07
34,39,5,23,6,17,21,1447235641.5259256
30,14,3,39,11,42,45,0.9999498969254517
25,23,25,9,45,43,52,0.19864010430933074
30,37,13,29,31,36,10,1.1137232939394797e-05
20,32,34,43,22,40,15,1.0426036629087477e-08
12,36,8,34,7,23,31,1593910176.0770018
13,38,37,33,52,17,34,5.2420842634973345e-08
4,28,48,15,10,11,19,1571694864.6934013
21,17,12,7,24,7,45,1595630218.5627842
20,11,6,23,39,46,29,1593683167.5481584
37,11,31,32,12,8,43,1593685601.4097822
18,20,37,42,23,45,47,4.8720526442392374e-11
17,4,36,25,17,35,8,0.00013591082522658958
44,20,27,10,4,21,41,1597072260.1084895
32,6,11,23,12,3,50,0.9999498969018538
50,24,28,27,20,36,4,0.023815478246432514
32,23,16,32,24,22,45,5.642511154762322e-10
40,11,22,23,21,8,23,1593685411.2793736
37,19,24,23,51,16,47,5.306515789915729e-10
51,35,13,6,16,46,25,5.231619228770263e-06
40,31,9,32,6,14,11,1591061711.9341795
51,48,36,16,14,31,13,2.3119673862385507e-07
13,48,36,9,32,38,17,0.19864010430933074
17,38,34,21,49,27,45,2.032456417539609e-10
45,30,6,22,49,47,5,1574552454.8694153
5,43,20,18,15,44,12,41867.47370354725
42,18,40,17,11,5,3,0.9906003046600044
21,10,45,9,23,22,26,0.19864010430933074
4,25,45,39,19,29,20,1571694864.6934013
25,29,22,40,21,45,30,6.576200618552233e-13
13,36,18,27,49,50,34,5.230103569201854e-08
33,44,23,23,19,3,49,0.9999498969258187
20,16,20,35,49,12,22,1.3633823373371731e-07
41,49,28,48,16,18,40,4.77264162905146e-10
28,50,17,15,26,36,33,2.016266544036984e-10
34,24,10,26,44,3,18,0.9999498968111994
40,11,39,28,26,18,30,3.347678421588962e-11
43,52,25,48,52,29,31,2.1383525593953595e-15
24,15,35,29,49,33,4,0.02381547849085104
23,14,15,27,40,36,3,0.19914071680488415
52,17,20,40,19,19,27,2.051428047644931e-11
39,16,7,22,13,13,35,1593685446.2665193
27,14,5,51,46,52,10,0.9902423405913693
31,7,23,17,12,9,46,39633.287990923876
31,11,30,4,22,51,29,0.00011561717884885353
39,48,9,28,6,25,18,1593704170.897077
10,13,3,28,19,26,48,0.9999585671747923
15,5,40,41,9,22,14,5.273993994387534e-07
35,40,48,52,29,42,47,4.992311992826085e-18
13,11,25,17,16,9,13,39648.91469434682
27,22,33,40,24,29,4,0.023815478134162172
13,47,14,18,39,26,5,0.008343091367341331
16,32,19,12,52,50,16,5.7998272618666745e-09
50,23,12,14,47,35,51,1.3606106796873503e-07
43,13,10,22,14,41,28,2.1693249089537424e-06
37,24,27,14,13,25,35,1.184992699783294e-08
36,12,28,13,17,14,45,1.0442626472890892e-08
13,50,37,10,36,18,16,0.03670990152468933
23,32,45,35,50,18,13,1.9070962310523683e-07
25,17,47,42,45,15,49,2.1691330925586816e-09
7,44,3,17,22,51,41,0.999949851906655
32,48,34,17,22,13,29,3.5097897896913074e-08
42,15,3,28,14,38,28,0.9999498969253493
41,29,12,4,5,6,34,1614479591.768306
3,25,24,16,30,46,21,2511386548.7739854
3,8,24,24,19,36,13,2511386548.7739854
23,21,16,38,31,33,43,5.634448724564667e-10
13,10,31,34,4,24,3,2522213987.249644
18,52,15,31,33,7,49,1593705771.9411309
43,9,45,18,42,31,42,6.35945781761537e-13
20,38,48,51,5,19,7,1574552550.087166
36,38,31,14,11,10,20,2.515820885261024e-06
26,31,32,31,28,12,30,1.3637785088965635e-07
7,33,26,9,27,26,18,0.19864010430933074
6,52,25,12,8,38,16,0.990163491039716
41,5,13,31,30,50,25,3.622424588073149e-08
52,47,17,26,51,30,19,2.1993282272128603e-10
27,3,21,11,12,32,39,0.007709822839687313
13,47,46,34,44,17,35,5.2420842634973345e-08
19,13,17,52,4,23,49,1597177667.0889595
28,46,29,6,43,36,28,5.231619228770263e-06
5,49,34,47,36,7,12,1592856332.3950207
46,42,7,47,4,13,22,1593685199.1633203
39,31,28,52,41,35,9,3.673666768685708e-05
24,44,6,34,46,22,12,1593834293.2060707
42,50,29,34,37,26,11,2.469761714993306e-06
36,6,39,39,49,34,49,4.172075298827652e-12
48,36,42,11,23,38,37,0.007709822839687313
38,26,23,28,40,39,31,3.354104664795352e-14
23,11,9,20,25,22,23,39636.47109896337
49,52,29,17,49,50,38,1.5975446257004888e-12
29,25,38,7,12,13,41,1.6075154990965097e-06
28,24,28,45,37,24,30,8.682448969160392e-15
45,52,6,22,23,34,19,1593682569.1367612
41,42,27,19,32,11,48,5.473644884694981e-07
28,29,48,7,5,3,8,0.9999498555236089
8,35,14,32,36,9,51,39651.23019901809
52,38,44,36,25,52,17,7.8298493204533e-10
44,21,4,43,46,33,20,0.9999498969203172
40,20,27,25,9,3,47,0.999949896925352
38,47,3,39,46,13,24,0.9999498969271406
41,31,50,11,17,46,50,0.007709822839687313
23,46,18,28,42,17,6,0.0019973612350060793
45,14,51,47,22,43,26,7.836359381891259e-14
40,18,27,8,14,48,30,3.6934578870757165e-07
44,38,43,41,16,21,29,3.37375885240601e-10
23,16,33,23,30,6,50,1593685288.6475677
12,26,19,26,37,36,43,1.7954502565705671e-07
5,26,52,17,9,34,35,41742.55830301514
29,38,46,47,17,29,14,5.4467254442692216e-08
38,47,52,50,44,46,35,1.2933594889009969e-20
43,45,10,48,51,15,42,2.268935490344966e-06
9,29,51,47,48,42,15,0.19864010430933074
50,4,44,12,34,29,24,1.2623204164676392e-09
13,21,42,48,40,46,27,5.386903461398179e-08
52,13,43,3,52,22,37,0.014933678843148003
4,16,52,10,22,50,29,1571694864.6934013
34,38,14,47,38,37,41,7.97555562650289e-09
37,18,25,27,3,26,5,1574552370.0045102
18,38,37,41,5,34,19,1591646487.7623484
43,26,17,7,22,41,42,1.486219201145758e-06
16,20,36,50,3,28,17,1595314038.3312097
51,14,37,42,4,44,34,1597183210.8218906
47,46,32,41,52,9,52,39636.46627064127
46,29,48,52,4,17,46,1597182523.9282024
42,51,4,22,24,26,3,0.9999498509303502
18,51,30,43,39,29,22,4.8701550798801616e-11
40,26,28,48,13,7,8,1574552367.8863382
9,23,49,9,39,41,25,0.19864010430933074
15,25,38,39,17,35,52,3.1487300321443637e-09
36,21,26,23,18,33,36,1.9201918669659595e-11
11,44,46,29,22,32,46,0.007709822839687313
44,3,51,6,48,19,17,5.255511659077543e-06
24,5,22,19,36,30,13,1.905792563938014e-07
46,39,4,31,32,12,46,0.9999498969253655
39,37,31,16,48,28,35,5.0753944680243326e-12
23,23,35,19,18,47,36,2.051060494696764e-11
28,37,24,32,6,23,41,39644.75294565793
47,47,31,26,14,20,40,2.843194479508131e-09
32,38,25,32,51,33,33,2.055297512622641e-15
38,38,29,8,10,6,7,1576173298.1756415
38,38,34,3,5,23,47,1607344517.242844
43,11,43,3,12,20,11,0.014933678843148003
28,39,21,45,3,20,6,1574552369.2130215
46,34,20,18,26,31,11,2.470182487351716e-06
52,19,32,42,11,42,29,4.7292236613757354e-08
14,39,14,4,51,8,9,1602386684.260466
20,11,16,21,3,35,11,1591063974.7478626
45,31,7,11,15,19,20,1593873001.1775248
23,42,51,33,49,11,38,5.472675978575402e-07
19,32,52,36,26,33,12,7.418315276511769e-07
46,27,40,36,26,48,11,2.4697617257355363e-06
23,49,47,46,43,28,8,0.00013582937921304193
35,37,8,35,9,40,15,1593834269.1890519
49,29,22,21,31,14,13,1.335389932460325e-07
12,42,7,40,45,43,47,1593924828.5332627
27,29,21,35,50,14,27,7.975827094320575e-09
29,9,4,22,51,48,23,0.9999498969221438
42,45,9,34,42,38,12,39641.99228434128
15,31,11,30,18,23,36,6.006541862815455e-07
27,3,24,22,27,51,10,1.1125135740647083e-05
26,35,52,19,37,21,26,7.835496021754393e-13
41,6,12,44,30,13,4,0.024006782690814934
15,31,43,52,21,31,30,3.300147986224655e-09
10,51,32,20,42,50,24,0.03670990152468933
13,18,36,37,41,16,33,5.522659537319699e-08
43,19,44,22,50,50,13,1.907073358774844e-07
38,32,18,24,16,51,33,4.77133037204011e-10
7,11,50,45,42,27,28,0.0001898046770565709
29,37,32,20,7,42,45,1597772688.0668144
17,26,49,24,13,20,23,1.5009179265531227e-08
32,15,51,14,20,34,51,1.334640723776924e-10
22,43,23,49,8,42,47,39611.52292165908
30,37,22,24,44,49,20,8.196831637251434e-12
23,39,32,14,29,5,7,0.9903081317215559
45,16,36,49,17,42,18,2.577364147045082e-10
16,40,36,26,10,3,10,0.9999498509183625
12,41,41,52,38,16,4,0.023811342889702134
51,39,33,8,44,8,17,1594217210.7995338
31,45,21,31,19,21,38,6.973267455161441e-12
38,43,43,47,23,25,49,2.8406066066159594e-14
5,44,38,5,17,12,22,41867.47370354725
17,44,29,29,25,8,37,1593662501.1901705
43,31,52,25,45,5,16,0.9902511450812476
12,41,7,39,30,41,19,1593924828.5332627
8,38,4,34,9,39,24,0.9999498431861253
34,11,15,23,38,7,18,1593704538.6824033
28,50,50,46,49,50,5,0.008519713433766184
32,19,52,32,20,12,16,1.4357351878517936e-07
16,3,46,52,9,30,30,3.178262289245886e-07
7,28,51,10,33,43,19,0.034019693936484914
44,21,22,29,10,17,41,1.0114044696917976e-07
20,24,5,19,7,4,38,0.9999498968828132
26,13,34,34,13,43,16,1.419786466858297e-08
52,27,8,52,41,23,47,1593685386.1207886
22,48,46,9,22,19,16,0.19864010430933074
33,50,50,45,35,8,3,2522155118.78318
31,39,18,42,29,6,49,1593685384.6543999
45,27,3,33,50,24,7,0.9999498509303906
48,21,3,27,46,16,6,0.9999498509303693
40,27,52,21,38,17,8,0.00013582877716904418
14,51,7,12,17,22,19,1594043782.9659462
46,17,31,34,14,32,26,2.8003863959129248e-09
6,6,16,47,49,41,50,0.990163491039716
16,52,9,37,52,31,50,39636.80362355825
21,4,40,21,26,12,21,1.3608062570491136e-07
13,6,26,37,51,24,24,5.319299524521643e-08
12,48,8,51,23,4,13,0.999949908193315
25,36,44,14,34,4,42,0.999949896803418
11,26,35,8,37,16,22,0.007709822839687313
19,8,30,12,26,27,38,1.2873075633798735e-09
52,36,52,10,48,40,3,0.1991482748434678
48,23,21,25,24,47,13,1.9071213035448394e-07
37,14,36,11,49,26,12,0.007709822839687313
25,29,46,22,44,15,49,2.1674386378422992e-09
50,15,18,11,11,35,10,0.007709822839687313
7,51,9,33,7,4,42,0.999949851906655
19,33,20,10,26,18,17,0.03670990152468933
35,8,45,48,17,50,19,2.293261368724802e-10
43,49,36,13,46,24,11,2.47786366764645e-06
17,3,34,36,17,17,35,1.4357919146116443e-09
20,14,43,37,16,6,50,1593683041.8668578
45,23,17,9,36,22,47,0.19864010430933074
8,16,23,50,40,6,14,1576285203.124291
36,38,23,7,50,47,48,1.486219201145758e-06
22,9,11,38,18,37,14,7.741659576397247e-07
31,7,29,42,52,45,12,7.414904529941179e-07
22,49,42,46,37,27,46,1.8143856968326404e-13
47,21,35,4,45,50,48,0.00011561717884885353
20,39,36,4,32,42,3,0.1987877119124442
20,50,48,31,41,49,10,1.1293268022711059e-05
37,46,15,5,33,4,6,0.9999499015757313
32,45,17,45,25,33,17,7.829861651464279e-10
9,45,43,14,41,35,23,0.19864010430933074
10,18,27,14,29,35,30,0.03670990152468933
11,42,36,36,22,23,31,0.007709822839687313
30,21,10,35,31,4,33,0.9999498969253251
47,9,21,49,28,34,16,3.049146054561586e-09
13,52,8,23,48,23,37,1593887825.1806598
30,23,4,23,37,11,30,0.9999498969258107
46,43,24,47,35,15,27,2.1654188136158873e-09
35,18,13,38,38,16,24,4.291539740667459e-08
49,45,21,20,3,23,17,1595310819.387443
46,35,6,25,9,30,30,1593685398.8006983
32,25,20,34,3,28,35,1595310530.731238
37,10,11,51,14,36,44,5.569597007429604e-07
45,40,38,26,10,27,36,1.0308377764720934e-07
31,52,27,30,33,22,34,1.3046871334216502e-13
14,38,8,23,8,44,6,1574573594.7554944
33,36,37,4,21,34,29,0.00011561717884885353
8,16,38,15,19,13,28,4.739192912380428e-05
40,27,33,27,26,5,51,0.9902512681370306
46,34,11,14,39,13,41,8.65240585254227e-07
10,18,30,37,22,30,44,0.03670990152468933
43,8,12,7,28,21,17,1.5863550649748208e-06
34,42,17,29,12,40,45,2.536064472705324e-08
49,12,34,21,42,5,52,0.9902512682025828
9,28,19,14,4,20,20,1596642666.9696326
22,6,49,13,44,17,15,9.374284739674692e-09
18,45,15,34,28,32,18,2.842056192011902e-09
48,43,51,29,13,6,49,1593685386.705622
52,22,9,34,46,35,14,39633.772121133334
34,38,23,35,49,27,27,3.814488993479434e-14
13,6,33,47,4,24,17,1595922311.6951275
42,34,9,15,5,9,14,1593834471.477667
7,19,49,26,41,9,42,1575589338.1810915
16,39,39,40,20,45,17,3.048424092693246e-09
30,35,26,45,52,34,34,5.614538955992318e-16
42,48,32,37,34,48,11,2.469761728922158e-06
45,22,9,5,23,30,12,39816.63336605789
31,40,4,3,41,16,6,0.9916231464155456
15,5,24,43,51,27,38,3.0484807549957954e-09
49,41,51,35,3,41,22,1595308239.84335
14,30,14,50,21,30,15,4.6293518601383754e-08
17,4,7,20,20,29,22,1593673180.7731862
14,50,47,37,37,41,49,1.2652360951806346e-08
42,44,48,24,50,8,27,1593685377.6404152
50,41,28,16,30,44,11,2.4732763665352902e-06
18,39,39,32,28,10,9,3.881331925308398e-05
36,34,7,42,45,21,17,1593660807.546246
16,4,28,32,8,16,38,39611.66072353347
21,24,24,8,33,21,25,3.7516076530585534e-07
43,13,9,43,21,4,8,0.9999498509301182
43,11,42,8,44,10,44,3.162063886300012e-06
13,43,47,39,35,20,4,0.023812827497488934
9,21,28,32,28,8,38,1597418922.6378067
17,44,41,13,14,12,32,1.6322969375330942e-07
29,23,17,10,45,30,37,0.03670990152468933
9,18,32,18,43,33,27,0.19864010430933074
23,17,23,20,17,37,4,0.023815452856515856
19,45,10,8,34,12,5,0.00830964427961663
33,37,44,41,20,31,24,1.4951947567447151e-12
9,3,22,45,18,42,23,0.19864010430933074
32,10,42,6,40,43,40,5.231619228770263e-06
48,36,42,41,37,25,52,2.015604694700807e-15
8,28,6,30,50,25,33,1576285203.124291
12,10,44,33,25,32,31,1.7954502565705671e-07
39,29,22,39,49,9,17,39635.71409149423
51,14,41,4,18,15,52,0.00011561717884885353
16,44,17,49,4,39,9,1596617064.1755967
3,28,38,6,13,45,29,2511386548.7739854
30,50,31,49,50,47,9,3.673666722371586e-05
47,30,11,37,20,7,26,1593685368.550371
18,17,31,21,7,25,27,1597786099.174904
6,7,23,40,17,21,38,0.990163491039716
11,3,12,38,41,15,9,0.007709822839687313
46,31,5,47,39,25,40,0.9902512681407846
9,8,44,51,52,35,18,0.19864010430933074
16,22,35,15,24,10,15,2.3699750209191415e-06
20,24,39,30,40,51,40,3.2878961449153316e-12
37,28,8,30,7,16,16,1593660807.6191978
35,48,18,52,30,7,46,1593685386.0891764
37,18,42,40,39,34,13,1.907130072969808e-07
21,16,38,35,30,6,13,1593834552.3204436
19,30,34,46,44,30,52,1.1993428504188688e-11
28,5,14,48,13,15,36,5.378835484099486e-08
5,32,26,31,38,38,9,41552.63034710231
48,50,21,49,27,43,37,5.598331567343335e-13
14,22,35,42,30,51,8,0.00013574322778043705
24,7,50,10,29,51,9,0.03670990152468933
43,22,27,34,18,39,16,3.05517074942944e-09
39,18,42,34,17,18,28,1.724832542510752e-10
4,28,5,32,49,44,19,0.9999502156711207
8,18,22,49,42,48,31,4.739192912380428e-05
12,12,24,11,3,32,29,1600057169.165602
7,43,17,32,7,51,20,1575589338.1810915
44,9,25,3,9,44,27,0.014933678843148003
3,52,8,8,39,42,48,2515687647.653786
51,21,42,20,50,27,40,1.971553659587333e-14
52,21,43,21,49,18,46,3.4085613582594036e-11
52,23,33,19,28,30,45,1.0080883994439026e-13
27,39,29,15,27,31,13,1.9064934200088128e-07
12,51,44,5,11,5,12,0.002335917833632481
39,19,41,27,42,45,31,5.109882577610703e-18
33,3,39,37,46,13,19,3.69894274001843e-08
17,39,42,21,36,8,39,1593662501.1901705
7,19,32,43,40,20,13,0.0001898046770565709
15,50,33,5,37,47,38,2.1955488698138437e-05
50,16,25,39,31,46,30,2.0455922877313265e-15
15,22,46,39,8,20,17,39609.62155023338
35,5,29,37,29,36,8,0.00013582725183903456
37,22,18,43,21,36,16,2.4838505614688613e-09
30,49,42,23,44,49,13,1.9071473309653162e-07
6,46,43,28,30,27,14,0.990163491039716
33,20,6,48,42,34,21,1593687909.7096286
47,52,15,7,9,16,10,1.1743768787368761e-05
16,51,29,43,33,26,24,8.617946911801339e-10
52,42,13,7,49,33,49,1.4501904720592195e-06
4,24,51,46,14,17,44,1571694864.6934013
15,44,22,48,22,25,28,3.300147986224655e-09
29,9,27,4,3,9,51,1606435967.0489826
28,45,25,44,13,46,52,1.1139422997666132e-08
45,30,10,23,6,9,49,1593685402.9973044
7,20,6,22,31,39,31,1578381748.5129442
17,25,19,50,29,8,8,1574553857.5580342
13,40,32,52,3,28,32,1595939189.6623034
4,40,19,12,12,50,11,1571694864.6934013
46,18,52,27,35,17,6,0.0019973611114306677
32,7,41,26,20,35,47,1.994099133911063e-12
26,14,23,45,42,48,14,4.891155317466477e-08
39,21,27,25,37,5,9,0.990242340562997
34,9,22,10,10,38,49,0.03670990152468933
42,23,48,5,18,38,33,2.27464200165103e-05
15,6,42,27,43,11,41,5.998585532261598e-07
8,3,3,15,25,52,17,0.9999498432111106
52,26,27,24,28,29,27,1.0569202116315627e-15
8,45,26,24,43,17,22,4.739192912380428e-05
40,29,16,22,11,39,30,5.2226483051343814e-08
19,42,19,34,17,34,47,2.1003291467329037e-10
5,4,45,20,4,33,21,1599579735.713694
16,31,12,35,24,12,39,1.450001836257815e-07
13,35,22,28,36,32,21,5.386903461398179e-08
45,5,23,18,43,50,9,3.672419519802409e-05
27,7,45,21,8,6,15,1593836885.714594
48,6,10,29,6,13,34,2.5537380652834807e-05
39,13,3,41,30,13,25,0.9999498969234579
43,49,38,33,8,42,24,39611.53186556586
37,4,36,16,17,8,29,1593690091.0633178
36,25,33,17,32,52,37,1.5975446257004888e-12
10,42,14,10,8,28,6,1574500994.878238
22,22,25,8,36,43,35,3.7516076530585534e-07
14,44,3,11,12,40,41,0.999953070305284
36,20,5,40,24,31,20,0.9902512626197244
5,27,4,51,28,13,15,0.9999498772918838
52,7,25,18,9,34,45,2.814602149080239e-07
8,11,15,13,51,13,35,4.739192912380428e-05
11,17,8,17,46,28,48,1591241380.0182064
29,13,17,50,29,52,52,1.3496409207966367e-10
3,27,28,15,48,24,40,2511386548.7739854
45,46,15,34,32,25,25,2.197972101473868e-09
30,8,32,22,35,49,6,0.001997322639036647
23,17,44,46,38,27,32,5.025481974955681e-14
12,46,52,41,11,15,34,8.701608904397198e-07
12,41,37,46,17,26,52,1.7954502565705671e-07
5,12,45,26,21,26,33,41867.47370354725
50,51,20,11,24,8,37,1593727943.0631015
13,24,39,43,13,25,37,9.868925755980271e-08
20,9,10,26,39,8,48,1593683522.826283
21,12,15,3,39,37,25,0.014933678843148003
21,43,15,50,14,40,22,8.679877089524473e-09
47,49,40,18,45,10,25,2.170072914051808e-06
31,5,15,39,45,43,47,2.2576460096421486e-09
19,22,11,18,28,31,50,5.5924435711456e-07
34,48,13,39,43,4,3,0.9999498509303906
44,4,35,7,18,33,35,1.4866040061484582e-06
52,33,36,8,23,19,26,3.7516076530585534e-07
10,19,37,15,43,31,16,0.03670990152468933
11,14,28,44,26,26,28,0.007709822839687313
46,41,16,18,32,3,4,0.9999498509361403
39,28,33,36,15,7,41,1593685386.1530223
43,7,21,23,7,9,12,1593834556.4461303
3,48,5,29,5,38,51,1074611633.2757351
47,44,42,32,13,34,14,1.0254137910591382e-07
40,5,46,13,7,35,14,1597648798.9049866
11,37,14,21,49,31,10,0.007709822839687313
25,24,48,50,33,19,6,0.0019973611600166063
52,19,12,31,10,50,5,0.008342180238218023
27,28,42,44,14,9,52,39644.264601491006
48,22,31,35,31,49,51,1.859044521534255e-18
47,34,10,16,26,50,50,2.1701090414043954e-06
45,29,38,27,26,18,4,0.023815478246432514
29,28,41,35,31,46,24,4.415571220365248e-14
27,50,41,15,21,41,30,3.6759674068494364e-11
50,47,3,44,40,25,17,0.9999498972478106
13,19,44,11,9,32,21,0.007709822839687313
43,18,16,50,3,11,21,1593687051.1392493
24,13,45,44,43,21,9,3.6736622540697997e-05
12,44,25,44,38,15,14,4.4473679258718945e-07
45,33,12,3,7,28,30,1615540893.2988904
37,24,36,46,28,37,33,2.2709815822101895e-17
10,39,18,26,8,28,41,1596444157.912403
31,27,42,35,48,9,25,39636.46867300606
45,36,21,43,22,6,28,1593685368.553949
6,32,45,31,52,3,31,0.999949917313088
