var_0,var_1,var_2,error,time,memory_mean,memory_peak
52,18,19,2.5333224561680905e-11,203.89680099487305,5.925063,7.175243
20,10,42,8.358811941651602e-07,210.96191120147705,6.084012,7.328939
40,34,15,2.957831323499228e-09,210.38051581382751,4.835099,6.120923
41,48,16,7.404897649836849e-10,212.30597043037415,5.155937,6.431878
42,15,12,2.0370506420021601e-07,210.5387465953827,3.958403,5.274301
39,43,45,1.5899862236755016e-26,212.21536684036255,6.065904,7.310848
24,31,5,0.0030071220838267,209.88325786590576,2.056503,3.436147
17,29,22,1.809311282076714e-13,212.66693449020386,6.062829,7.308105
47,40,45,7.397727107471488e-25,210.9972381591797,6.084323,7.329244
23,35,48,7.483627249334949e-22,210.27173900604248,6.083859,7.328847
44,44,44,1.0203368460985075e-26,212.66579246520996,6.084052,7.329025
44,14,16,4.444319759041485e-09,214.86784768104553,5.137851,6.413805
52,17,51,5.2022536613109975e-11,212.37544965744019,6.084258,7.329249
20,6,10,0.000225317712243,209.96446347236633,3.345319,4.681271
30,41,38,4.5195345476968025e-23,216.49766778945923,6.063722,7.308699
9,40,18,4.5980675129926346e-11,211.86418223381042,5.705863,6.962999
32,41,42,3.5014680657150257e-25,216.79709815979004,6.084206,7.329159
4,30,48,7.645141934263324e-19,208.97162556648254,6.083662,7.328707
36,22,19,1.2421682886592809e-11,212.2155623435974,5.92498,7.175249
43,14,31,3.236456340825442e-09,215.1886122226715,6.069001,7.313979
36,40,13,4.7658098278548486e-08,221.4033718109131,4.251742,5.557592
36,12,27,5.211800027318203e-08,220.9451780319214,6.083689,7.328641
4,5,39,0.0008512107474999,224.87604141235352,6.082887,7.327917
8,26,17,1.8390024074525563e-10,219.74891591072083,5.439246,6.705482
16,21,31,1.9840945934684335e-13,221.85713934898376,6.084203,7.329177
22,23,13,4.7658098278548486e-08,225.73091197013855,4.246125,5.551975
15,14,13,7.175777510488501e-08,220.2770380973816,4.258517,5.56423
15,51,22,1.8014885731785374e-13,225.07044386863708,6.074848,7.320124
15,13,30,1.3264055282904496e-08,226.47670102119446,6.076078,7.321081
47,24,38,3.1706745529605866e-15,225.11131405830383,6.08019,7.325146
21,35,5,0.0030071220838267,224.68247270584106,2.069913,3.449557
17,42,5,0.0030071220838267,228.11965322494507,2.069913,3.449557
11,41,37,1.7564506546386517e-22,226.69924020767212,6.072849,7.317807
50,36,24,1.1448067825875084e-14,228.5050232410431,6.082534,7.327563
36,16,43,2.0399246751992238e-10,227.18703198432922,6.076904,7.321794
14,44,39,1.0903585131744122e-23,234.710529088974,6.084018,7.32899
25,50,40,2.6547230640991342e-24,235.31095433235168,6.08425,7.329206
5,44,32,1.6898120054349552e-19,229.48325967788696,6.080965,7.32587
37,39,26,7.10438518507211e-16,232.4257688522339,6.078789,7.323787
13,25,37,7.909660016557054e-16,232.92335891723633,6.084481,7.329437
19,49,52,1.100909344964656e-29,225.47017884254456,6.083862,7.328822
52,45,11,7.495123531643643e-07,221.2447476387024,3.660521,4.986197
45,23,9,1.1998692677200518e-05,224.25892972946167,3.070007,4.415422
11,31,48,1.9131490466351967e-19,224.57393622398376,6.083328,7.32834
42,37,5,0.0030071220838267,220.72199034690857,2.06959,3.449234
27,33,13,4.7658098278548486e-08,222.44914054870605,4.257541,5.563391
10,34,12,1.86860426827528e-07,223.52354073524475,3.958432,5.274293
6,52,4,0.011484236733074,215.06070733070374,1.982667,3.366045
27,13,48,1.3264049969714962e-08,216.80902314186096,6.084244,7.329203
15,5,45,0.0008512107474873,216.60912227630615,6.084515,7.329384
22,37,37,1.6753769389049391e-22,224.77593231201172,6.083565,7.32853
10,17,51,5.2022536613109975e-11,220.54423069953918,6.084258,7.329249
26,5,9,0.0008941988827919,208.3056628704071,3.071435,4.417053
41,24,41,3.170625841688105e-15,218.10723304748535,6.083868,7.328833
42,41,45,1.9237582118300905e-25,217.17988753318787,6.084467,7.329404
24,46,30,2.730569219952429e-18,216.38914918899536,6.084058,7.328968
47,32,52,4.737381253104917e-20,211.14924550056458,6.08388,7.328836
45,24,34,3.168996343662694e-15,212.96430087089539,6.083976,7.328922
14,37,29,1.09507357555219e-17,212.8212616443634,6.083646,7.328606
49,52,29,1.0950379672252509e-17,210.6098289489746,6.083652,7.32861
26,17,26,5.198238751316347e-11,203.5231227874756,6.083846,7.328737
4,43,41,7.981463548826891e-25,203.08360505104065,6.084128,7.329114
40,46,25,2.8167305561026333e-15,201.94456911087036,6.06933,7.314265
12,29,46,3.0400318729752872e-18,205.76520228385925,6.06697,7.311888
4,29,41,3.0404011640655257e-18,201.02073335647583,6.07347,7.318359
38,37,40,5.30326476195557e-23,205.7479453086853,6.072543,7.317511
6,24,17,1.8424904848695048e-10,207.29272866249084,5.447915,6.714147
27,29,22,1.809311282076714e-13,204.17647504806519,6.069629,7.314905
18,46,26,7.10438518507211e-16,201.40957069396973,6.083883,7.328881
42,48,19,1.1489300712848272e-11,206.04664087295532,5.90496,7.155299
22,7,18,5.419026218262857e-05,206.62058401107788,5.715362,6.972354
45,52,35,2.69044780901484e-21,206.46413159370422,6.083636,7.328638
13,30,33,8.733025266175093e-19,206.15815114974976,6.070567,7.315486
47,48,19,1.1489300712848272e-11,210.83396744728088,5.908745,7.159084
27,36,17,1.8390024074525563e-10,205.03941655158997,5.435944,6.702183
17,48,13,4.7658098278548486e-08,207.56726002693176,4.248437,5.554287
44,42,52,4.575970875062287e-26,207.11744952201843,6.064915,7.309844
46,36,15,2.957831323499228e-09,209.89007306098938,4.855929,6.141753
46,19,42,3.2195500400650426e-12,207.10006380081177,6.062887,7.307811
47,52,10,3.016127331824935e-06,208.12347555160522,3.354851,4.690505
43,26,15,2.957831323499228e-09,208.01987218856812,4.855944,6.141761
22,26,5,0.0030071220838267,206.0392861366272,2.069591,3.449235
41,46,32,1.6898120054349552e-19,214.4891700744629,6.081789,7.326694
31,20,32,7.975620317663971e-13,210.33158326148987,6.084303,7.329125
11,40,46,7.315419181139046e-25,215.35986351966858,6.084185,7.329151
43,9,41,3.412344354870417e-06,208.4841763973236,6.079139,7.323996
23,10,52,8.358811941779697e-07,210.3488917350769,6.083877,7.328889
32,33,39,1.208581620082542e-20,210.21248936653137,6.083751,7.32871
14,9,21,3.4124162111365525e-06,208.78902339935303,6.073211,7.318429
46,41,24,1.1448067825875084e-14,213.54904699325562,6.077986,7.323015
28,4,48,0.0033111023036567,215.47450065612793,6.084295,7.32923
49,13,47,1.3264049969707422e-08,210.83340549468994,6.084252,7.329266
32,36,21,7.178289651477003e-13,208.7345850467682,6.073963,7.319338
11,28,36,1.2231739211788079e-17,212.17414593696594,6.084472,7.329359
5,7,42,5.418750795966991e-05,208.87463331222534,6.08406,7.32896
20,26,10,3.016127331824935e-06,216.53757500648499,3.363131,4.698785
50,13,48,1.3264049969714962e-08,211.44275450706482,6.084244,7.329203
44,17,39,5.2022541799104266e-11,212.64969396591187,6.0832,7.328214
26,24,5,0.0030071220838267,211.20493841171265,2.06959,3.449234
35,18,46,1.3095382135168112e-11,209.74049997329712,6.084208,7.329107
49,38,22,1.8014885731785374e-13,220.09247946739197,6.074525,7.319801
24,32,32,1.6898120054349552e-19,219.2114133834839,6.083902,7.328807
6,41,46,1.8508904812014343e-25,216.27799248695374,6.084268,7.329248
27,28,50,1.2219726168243329e-17,217.88964295387268,6.084022,7.328982
51,36,31,7.048427341693515e-19,220.61831951141357,6.083941,7.328887
40,21,44,1.984678106665126e-13,219.66334676742554,6.084207,7.329171
51,15,17,1.1047008439411315e-09,220.5769910812378,5.448496,6.714683
16,50,47,2.284681549131035e-28,220.19598054885864,6.084205,7.329183
49,25,37,7.909660016557054e-16,217.50963306427002,6.063743,7.308699
26,46,19,1.1489300712848272e-11,216.93269848823547,5.924673,7.175012
47,12,17,5.348875660322071e-08,220.41994309425354,5.448847,6.714922
13,7,21,5.418692995743093e-05,220.99714875221252,6.074579,7.319797
32,9,19,3.411947871693948e-06,217.6282081604004,5.925262,7.175348
29,28,20,2.9032516572137487e-12,218.29143285751343,6.025622,7.27246
19,29,22,1.809311282076714e-13,217.739750623703,6.074509,7.319785
8,38,10,3.016127331824935e-06,216.64314556121826,3.363131,4.698785
42,44,44,1.0203368460985075e-26,219.70829033851624,6.084052,7.329025
19,21,13,4.793178905298618e-08,216.49369406700134,4.257624,5.563481
4,33,30,2.953712487337801e-18,219.09279227256775,6.084051,7.328952
39,31,16,7.404897649836849e-10,219.0189390182495,5.155934,6.431875
46,18,51,1.3095382139074303e-11,203.85327625274658,6.068556,7.313507
43,20,41,7.974919373738652e-13,202.81499791145325,6.07422,7.319128
14,6,26,0.0002154396764907,204.21600484848022,6.080259,7.325191
10,11,35,2.0863863842762345e-07,202.1146845817566,6.076592,7.32153
9,41,21,7.178289651477003e-13,204.04332065582275,6.056362,7.301737
30,37,14,1.1836337436275304e-08,203.44207549095154,4.537662,5.833514
17,8,39,1.3596347313312584e-05,201.70534205436707,6.07946,7.324488
27,8,52,1.3596347311809571e-05,202.9216320514679,6.071218,7.316222
37,52,8,4.8226162971892046e-05,197.16130757331848,2.783872,4.138891
46,19,41,3.2195502063781014e-12,204.09256792068481,6.083989,7.328918
36,31,6,0.0007685882049677,203.06533002853394,2.257817,3.630649
45,41,31,6.871061493337579e-19,202.27959752082825,6.06421,7.309161
37,12,29,5.2118166070425824e-08,202.32982683181763,6.066991,7.311947
4,44,50,2.889005836128177e-27,202.7101447582245,6.081779,7.326741
10,9,23,3.41238652300534e-06,204.87249493598938,6.078622,7.323503
12,47,18,4.5980675129926346e-11,204.53137636184692,5.712663,6.969799
12,28,6,0.0007685882049677,200.8347020149231,2.252184,3.625016
16,52,52,2.6451278337719423e-30,203.14745807647705,6.06969,7.314572
37,23,26,1.4445970945358013e-14,206.2007293701172,6.067783,7.312752
16,46,40,2.680001322566797e-24,205.17323923110962,6.082499,7.32745
9,6,38,0.0002154396594589,251.40822458267212,6.083941,7.328932
41,17,34,5.202254033064623e-11,247.67258071899414,6.083988,7.328922
20,21,5,0.0030071220838267,244.92667746543884,2.069589,3.449233
28,44,12,1.86860426827528e-07,251.96259808540344,3.958432,5.274293
9,42,39,1.15593697658273e-23,254.34892868995667,6.083725,7.328671
21,30,8,4.8226162971892046e-05,247.57043170928955,2.783872,4.138891
24,16,34,2.0399258652741247e-10,256.6010150909424,6.084001,7.328936
28,13,44,1.3264049969395209e-08,256.15955924987793,6.083991,7.328839
22,31,17,1.8390024074525563e-10,252.3461880683899,5.447869,6.714108
45,43,13,4.7658098278548486e-08,252.80293464660645,4.257541,5.563391
28,7,51,5.4187507959615554e-05,251.98784732818604,6.083916,7.328899
16,46,17,1.8390024074525563e-10,251.5404531955719,5.447863,6.714102
25,14,22,3.233034616291573e-09,250.67515182495117,6.07467,7.319851
7,39,8,4.8226162971892046e-05,255.79034638404846,2.783871,4.13889
23,26,17,1.8390024074525563e-10,253.77888560295105,5.447861,6.714097
35,23,28,1.2533527699232709e-14,254.5758557319641,6.084054,7.328978
12,7,49,5.4187507959614375e-05,258.4350211620331,6.083904,7.328909
9,10,5,0.0030871301000003,253.27585530281067,2.069579,3.449251
11,24,46,3.170630399175191e-15,255.60092782974243,6.084152,7.329112
6,52,46,6.401909063621528e-28,259.12206864356995,6.083907,7.328859
24,27,36,4.913443287514944e-17,242.0734646320343,6.084139,7.329144
41,46,11,7.495123531643643e-07,243.04642295837402,3.660702,4.986378
47,27,27,1.7641212516002256e-16,245.85253429412842,6.064856,7.309813
26,12,4,0.0114793000511861,236.87093043327332,1.963184,3.346565
35,49,7,0.0001927338793342,241.47097420692444,2.511562,3.875821
16,5,10,0.0008659459640452,248.6815321445465,3.364376,4.700418
27,13,28,1.3264048562658856e-08,249.9545066356659,6.08397,7.32895
50,22,7,0.0001927338793342,246.13069534301758,2.511563,3.875822
32,31,35,1.9781899794970088e-19,245.8824200630188,6.068933,7.313892
5,12,41,5.2118060824147834e-08,250.49405121803284,6.084224,7.32908
30,5,12,0.0008534301162852,245.65997624397278,3.958691,5.274725
47,41,5,0.0030071220838267,240.04069781303406,2.052172,3.431816
12,16,15,4.339669140445889e-09,245.8647599220276,4.855438,6.141414
35,23,40,1.2365529625502155e-14,252.1893789768219,6.070639,7.315591
7,20,16,7.666798732441101e-10,252.43938064575195,5.155891,6.431816
28,30,24,1.1722643877285575e-14,246.59172987937927,6.082438,7.327467
37,41,37,1.7564506546386517e-22,245.59988260269165,6.083756,7.328714
44,51,52,2.7533223243402417e-30,251.73782563209534,6.063565,7.308472
5,25,50,7.909242652551273e-16,248.72201347351074,6.084107,7.328985
19,37,29,1.09507357555219e-17,253.33158946037292,6.066932,7.311892
47,30,11,7.495123531643643e-07,255.62015914916992,3.652073,4.977749
52,45,17,1.8390024074525563e-10,257.95816445350647,5.447864,6.714103
46,36,13,4.7658098278548486e-08,260.633695602417,4.244164,5.550014
28,26,47,1.9565579544374119e-16,256.1226603984833,6.083709,7.328666
10,42,10,3.016127331824935e-06,254.3987648487091,3.363131,4.698785
38,16,7,0.0001924186508252,250.2867877483368,2.511347,3.875619
38,14,50,3.236454169212495e-09,256.12812781333923,6.08094,7.325941
19,18,46,1.3095382135168112e-11,258.20418787002563,6.073647,7.318546
12,16,12,1.9445359624507722e-07,254.08294773101807,3.952858,5.268716
25,10,26,8.358764029490051e-07,251.03728246688843,6.07389,7.318824
19,13,34,1.3264051473341129e-08,249.87041783332825,6.084021,7.328959
47,18,45,1.3095382120480635e-11,256.2883656024933,6.084099,7.329003
43,29,28,6.461773925422233e-17,255.65905284881592,6.081698,7.326652
47,36,18,4.5980675129926346e-11,256.8610830307007,5.721767,6.978903
39,51,46,6.448069011619576e-28,256.3708550930023,6.079,7.323952
37,15,43,8.171854137517391e-10,262.2806704044342,6.07132,7.316195
4,21,21,7.178289651477003e-13,259.503698348999,6.066922,7.312297
42,46,44,1.2312044348078394e-26,263.28294825553894,6.083939,7.328917
31,47,17,1.8390024074525563e-10,255.77729725837708,5.438711,6.70495
22,10,11,1.6212729630296314e-06,262.9854621887207,3.6593,4.984926
43,23,11,7.495123531643643e-07,221.16649389266968,3.660548,4.98622
21,5,18,0.0008512571579753,225.08183217048645,5.721662,6.978669
22,39,41,3.980134764422777e-24,225.45964288711548,6.084038,7.328931
29,44,18,4.5980675129926346e-11,220.90813875198364,5.721766,6.978902
24,17,11,7.525304332890167e-07,225.6513056755066,3.660568,4.98624
14,31,8,4.8226162971892046e-05,229.3456780910492,2.783872,4.138891
39,13,23,1.3268643476179369e-08,226.24888920783997,6.083477,7.328341
36,42,38,4.289829337381863e-23,227.2471969127655,6.083817,7.328805
40,14,52,3.2364541692074333e-09,225.59816026687622,6.083802,7.328813
23,32,37,4.856063167230856e-20,222.6723666191101,6.083905,7.328914
46,41,21,7.178289651477003e-13,222.95284914970398,6.073963,7.319338
29,20,35,7.974845830857652e-13,223.97343015670776,6.084017,7.328902
28,40,48,7.311831178540038e-25,223.15844869613647,6.084271,7.32931
